frase_id,modelo,padrao,frase,baseline_masculino,baseline_feminino,score_severidade,n_modelos_amplificam,n_bilateral,n_unilateral,forca_maioria_masc,forca_maioria_fem,forca_maioria_combinada
488,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Mas meu marido é Materialista, Mal Humorado, digo quase Bi POLAR, um bom pai sim, mas não um bom mar",1.0,1.0,2,2,0,2,0.75,0.75,0.75
773,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Na hora que fui embora ele me deu um bombom, serenata de amor.",0.0,0.0,2,2,0,2,0.5,1.0,0.75
888,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu já cansei de correr atrás de quem não merece, agora se quiser que venha atrás de mim , você sabe ",1.0,1.0,2,2,0,2,0.75,0.75,0.75
959,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Eu já não aguento mais ouvir desaforo, piada, jogando na minha cara coisas que ele fez por mim, e po",0.0,0.0,2,2,0,2,0.75,0.75,0.75
1053,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Esse garoto não é metido, é super gente boa, mas de uns tempos pra cá eu me apaixonei por ele.",0.0,0.0,2,2,0,2,0.75,0.75,0.75
1137,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Ao sentir o gosto doce de uma bebida, será o meu beijo a te esquentar.",-1.0,-1.0,2,2,0,2,0.75,0.75,0.75
1146,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']",Paixão é apenas uma coisa de momento e gostar é diferente de amar.,1.0,1.0,2,2,0,2,0.75,0.75,0.75
1150,"['NB', 'RF']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Mas isso, a partir de hoje vai mudar, porque a partir de hoje eu vou empenhar-me ao máximo, e vou co",1.0,1.0,2,2,0,2,0.75,0.75,0.75
1172,"['NB', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Como é pública, o nível é bem elevado.",1.0,1.0,2,2,0,2,0.75,0.75,0.75
1195,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","O único que sabe a resposta é ELE, portanto, reflita sobre a sua vida e peça perdão pelos seus pecad",-1.0,-1.0,2,2,0,2,0.5,1.0,0.75
47,['RF'],['AMPLIFICACAO_BILATERAL'],Voltei pra casa meu pai brigou comigo apenas a minha irmã entendeu o que eu estava sentindo eu chore,0.0,0.0,2,1,1,0,0.75,0.75,0.75
193,['SVM'],['AMPLIFICACAO_BILATERAL'],"Pior que só tem ele lá no horário que vou, e eu fico sem graça com isso né?",1.0,1.0,2,1,1,0,0.75,0.75,0.75
212,['RF'],['AMPLIFICACAO_BILATERAL'],"Eu peço a Deus que me de paciência, porque tudo é uma fase.",-1.0,-1.0,2,1,1,0,0.75,0.75,0.75
223,['RF'],['AMPLIFICACAO_BILATERAL'],"Uma sensação de fracasso tomou conta de mim, tristeza, desânimo e um total desalento pela vida.",-1.0,-1.0,2,1,1,0,0.75,0.75,0.75
325,['RF'],['AMPLIFICACAO_BILATERAL'],"Mas tivemos um namoro perfeito, era de dar inveja a todos.",0.0,0.0,2,1,1,0,0.75,0.75,0.75
374,['NB'],['AMPLIFICACAO_BILATERAL'],Não to aguentando mais segurar isso comigo.,0.0,0.0,2,1,1,0,1.0,0.5,0.75
453,['NB'],['AMPLIFICACAO_BILATERAL'],"Quando estamos apaixonadas, dentro de nós a uma confusão de sentimentos que ficamos perdidos.",-1.0,-1.0,2,1,1,0,0.75,0.75,0.75
482,['LR'],['AMPLIFICACAO_BILATERAL'],"Vai tomar no cú pra quem não gosta de mim, você acha que eu dependo da tua amizade?",-1.0,-1.0,2,1,1,0,0.75,0.75,0.75
523,['RF'],['AMPLIFICACAO_BILATERAL'],"Se precisar, me procure; se sentir saudades, ligue; se estiver com algum problema, conte comigo; e s",1.0,1.0,2,1,1,0,0.75,0.75,0.75
573,['RF'],['AMPLIFICACAO_BILATERAL'],Hoje foi um dia de tantas surpresas e alegria não sei bem como dizer é que ainda não estou acreditan,1.0,1.0,2,1,1,0,0.75,0.75,0.75
699,['RF'],['AMPLIFICACAO_BILATERAL'],"Eu, uma amiga e a família dele, que família maravilhosa, todos brincalhões, unidos, amorosos.",1.0,1.0,2,1,1,0,0.75,0.75,0.75
752,['RF'],['AMPLIFICACAO_BILATERAL'],"E me lembro também, como você conseguia aplacar a minha dor.",0.0,0.0,2,1,1,0,0.75,0.75,0.75
804,['RF'],['AMPLIFICACAO_BILATERAL'],Te amo muito meu Pai!,0.0,0.0,2,1,1,0,0.75,0.75,0.75
821,['NB'],['AMPLIFICACAO_BILATERAL'],Eu peguei achando que fosse aqueles livros de criancinhas que falam : Querido diário.. Hoje eu apren,0.0,0.0,2,1,1,0,0.75,0.75,0.75
856,['RF'],['AMPLIFICACAO_BILATERAL'],"Ele insinuou que eu poderia estar grávida, eu disse que isso, nem pensar, pois eu tomava anticoncepc",0.0,0.0,2,1,1,0,0.75,0.75,0.75
869,['RF'],['AMPLIFICACAO_BILATERAL'],"Passamos uns 20 minutos conversando antes do filme começar e o papo estava bom, ela sorria, me tocav",0.0,0.0,2,1,1,0,0.75,0.75,0.75
915,['SVM'],['AMPLIFICACAO_BILATERAL'],"Gostoso, quentinho, agradável.",0.0,0.0,2,1,1,0,0.75,0.75,0.75
935,['NB'],['AMPLIFICACAO_BILATERAL'],"Queria esquecer a luz dos teus olhos, pois assim eu não sentiria saudades deles, queria esquecer o t",0.0,0.0,2,1,1,0,0.75,0.75,0.75
951,['LR'],['AMPLIFICACAO_BILATERAL'],"Quando uma pétala tocar o seu rosto, será minha mão deslizando pelo seu corpo.",0.0,0.0,2,1,1,0,0.5,1.0,0.75
990,['LR'],['AMPLIFICACAO_BILATERAL'],"Bom continuando, nós sempre marcávamos um cineminha básico.",1.0,1.0,2,1,1,0,1.0,0.5,0.75
1002,['NB'],['AMPLIFICACAO_BILATERAL'],Já estávamos namorando há 2 meses.,-1.0,-1.0,2,1,1,0,1.0,0.5,0.75
1070,['RF'],['AMPLIFICACAO_BILATERAL'],"Vim pra cá depois que a luz voltou, fiquei olhando a foto dele que tenho.",-1.0,-1.0,2,1,1,0,0.75,0.75,0.75
1081,['RF'],['AMPLIFICACAO_BILATERAL'],"Já falei algumas coisas pra ela, mas é complicado falar do namorado alheio né?",0.0,0.0,2,1,1,0,0.75,0.75,0.75
1085,['RF'],['AMPLIFICACAO_BILATERAL'],"Eu já vinha recebendo vários sinais de que não era ele, mas não tinha percebido, e só agora depois d",-1.0,-1.0,2,1,1,0,0.75,0.75,0.75
1149,['RF'],['AMPLIFICACAO_BILATERAL'],Às vezes tenho a sensação de que os animais são ligeiramente mais dotados de inteligência do que nós,1.0,1.0,2,1,1,0,0.75,0.75,0.75
463,"['SVM', 'LR']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Mas uma coisa é certa, te amo muito e mesmo querendo te esquecer, te amo cada vez mais, hoje mais do",1.0,1.0,2,2,0,2,0.5,0.75,0.625
1012,"['SVM', 'NB']","['AMPLIFICACAO_UNILATERAL', 'AMPLIFICACAO_UNILATERAL']","Mas infelizmente não tenho ela, e continuo viva, então tenho que viver, mesmo sem ela.",-1.0,-1.0,2,2,0,2,0.75,0.5,0.625
68,['RF'],['AMPLIFICACAO_BILATERAL'],"E pode ter certeza, mãe, vou lhe dá muito orgulho.",0.0,0.0,2,1,1,0,0.5,0.75,0.625
94,['NB'],['AMPLIFICACAO_BILATERAL'],Grito dezenas de vezes durante o dia.,0.0,0.0,2,1,1,0,0.5,0.75,0.625
101,['NB'],['AMPLIFICACAO_BILATERAL'],"Meus sentidos de garota diziam que tinha alguma coisa errada, entao pedir para o lucar e o victor vo",0.0,0.0,2,1,1,0,0.75,0.5,0.625
119,['RF'],['AMPLIFICACAO_BILATERAL'],Depois ela me abraçou e disse que todos nós temos nosso tempo de vida e que ninguém pode saber o seu,0.0,0.0,2,1,1,0,0.5,0.75,0.625
152,['RF'],['AMPLIFICACAO_BILATERAL'],"A verdade dói, sempre doeu",-1.0,-1.0,2,1,1,0,0.5,0.75,0.625
593,['SVM'],['AMPLIFICACAO_BILATERAL'],"E vou provar a todos que, tal como todas as outras raparigas, eu também consigo ter um corpo atlétic",-1.0,-1.0,2,1,1,0,0.75,0.5,0.625
111,['SVM'],['AMPLIFICACAO_BILATERAL'],"Joguei os móveis, os pôsteres, a cor, joguei fora tudo aquilo que não precisava.",1.0,1.0,2,1,1,0,0.5,0.5,0.5
10,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Passando então esses 3 horários, chegou o intervalo, encontrei de novo meu namorado, descemos juntos",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
12,['RF'],['AMPLIFICACAO_UNILATERAL'],"Tudo que eu quero é ficar sozinha, apagar a luz do quarto e esperar o tempo passar, esperando que a ",1.0,1.0,1,1,0,1,1.0,1.0,1.0
20,['RF'],['AMPLIFICACAO_UNILATERAL'],"Ela namora há quase 4 anos, já terminou uma vez, mas por pouco tempo.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
49,['RF'],['AMPLIFICACAO_UNILATERAL'],"Hoje eu fui na biblioteca da escola, na hora da aula de Educação Física, e peguei um livro.",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
58,['RF'],['AMPLIFICACAO_UNILATERAL'],"Mesmo assim, naquela hora te procurei.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
76,['RF'],['AMPLIFICACAO_UNILATERAL'],Ele me ameaçou disse que iria me matar.,1.0,1.0,1,1,0,1,1.0,1.0,1.0
258,['RF'],['AMPLIFICACAO_UNILATERAL'],"Depois disso ficávamos de vez em quando, escondidos, para ninguém mais atrapalhar.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
265,['RF'],['AMPLIFICACAO_UNILATERAL'],"Ele conversava virado para mim com a mão no encosto do meu banco e, estranhamente comecei a sentir b",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
311,['RF'],['AMPLIFICACAO_UNILATERAL'],"Apaixonada pelas coisas simples que o mundo oferece como a mata, a chuva, o sol, a lua, o orvalho da",1.0,1.0,1,1,0,1,1.0,1.0,1.0
319,['RF'],['AMPLIFICACAO_UNILATERAL'],Ele puxou assunto comigo e parou de me chamar pelo meu nome e começou a me chamar pelo o meu apelido,0.0,0.0,1,1,0,1,1.0,1.0,1.0
352,['RF'],['AMPLIFICACAO_UNILATERAL'],Mas acho que é porque estou chegando na adolescência e todos ficam assim nessa fase da vida.,-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
357,['RF'],['AMPLIFICACAO_UNILATERAL'],"E quando aquela pessoa chega perto à gente estremece a mão soa, o coração acelera, o nosso mundo fic",1.0,1.0,1,1,0,1,1.0,1.0,1.0
380,['RF'],['AMPLIFICACAO_UNILATERAL'],"Minha mãe ligava falando um monte, que eu era uma irresponsável e que as coisas não poderiam ficar a",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
388,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Eu me sinto tão sozinha e tão ferida por dentro, meu coração esta quebrado está transparecido no meu",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
389,['LR'],['AMPLIFICACAO_UNILATERAL'],"Hoje estou muito tranquilo, muito mesmo.",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
411,['RF'],['AMPLIFICACAO_UNILATERAL'],Mas ela é muito especial ela é a minha melhor amiga.,-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
449,['RF'],['AMPLIFICACAO_UNILATERAL'],"Estou aqui para compartilhar minha triste vida, mais especificamente minha triste vida como viciado ",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
451,['RF'],['AMPLIFICACAO_UNILATERAL'],"E por esperar demais, sonhar demais, criar expectativas demais, sempre acabamos nos decepcionando e ",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
469,['LR'],['AMPLIFICACAO_UNILATERAL'],Quando a bibliotecária foi entregar o livro quase morre de vergonha por ter pego aquele livro.,1.0,1.0,1,1,0,1,1.0,1.0,1.0
494,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Meu dia foi bom, acordei cedo, ajudei minhas mãe e meu pai a arrumarem minha festinha, busquei minha",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
538,['LR'],['AMPLIFICACAO_UNILATERAL'],"Ele foi meu professor de Geografia do 3ºano, só que ele deu aula de agosto até dezembro .",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
597,['RF'],['AMPLIFICACAO_UNILATERAL'],"Ai a chorona aqui passou a noite chorando, até ficar de olhos inchados.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
611,['NB'],['AMPLIFICACAO_UNILATERAL'],odo mundo fica falando que eu vou passar mas eu sei que não.,-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
620,['RF'],['AMPLIFICACAO_UNILATERAL'],Posso tentar parar o vento ou sentar na brisa da primavera posso tentar parar o sol ou fazer com que,1.0,1.0,1,1,0,1,1.0,1.0,1.0
639,['RF'],['AMPLIFICACAO_UNILATERAL'],"Ela me recorda tantas coisas lindas, é como se ela fosse cúmplice dos amantes, dos apaixonados e às ",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
774,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Então é isso, fico por aqui, hoje estou muito feliz e com saudade dele já, a gente é grudento do nos",1.0,1.0,1,1,0,1,1.0,1.0,1.0
782,['RF'],['AMPLIFICACAO_UNILATERAL'],"Sempre foi considerada pelos parentes um nada, não tinha dinheiro, era doente e muito infeliz.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
810,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Não tenho mais aquela aparência tão jovem, mas o meu coração ainda é o mesmo que te amou, que te deu",1.0,1.0,1,1,0,1,1.0,1.0,1.0
835,['RF'],['AMPLIFICACAO_UNILATERAL'],"Nunca passei fome e nem tive doença, agradeço a Deus por ter meus dois olhos,",0.0,0.0,1,1,0,1,1.0,1.0,1.0
846,['SVM'],['AMPLIFICACAO_UNILATERAL'],"No sábado, dia 28 de julho, foi um sábado maravilhoso.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
853,['RF'],['AMPLIFICACAO_UNILATERAL'],Antes de te conhecer eu tinha muitos amigos.,1.0,1.0,1,1,0,1,1.0,1.0,1.0
857,['RF'],['AMPLIFICACAO_UNILATERAL'],"Ele, como eu previa, não tinha camisinha, e eu me recusei a transar daquele jeito.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
865,['SVM'],['AMPLIFICACAO_UNILATERAL'],Ela não pode entrar na internet quando ele tá na casa dela (a não ser BEM RÁPIDO) pq tem que estar o,1.0,1.0,1,1,0,1,1.0,1.0,1.0
912,['SVM'],['AMPLIFICACAO_UNILATERAL'],Descobri com minha mãe que meu padrasto estava traindo ela.,0.0,0.0,1,1,0,1,1.0,1.0,1.0
914,['RF'],['AMPLIFICACAO_UNILATERAL'],"Já tinha amado alguém que nunca me amou, fiz de tudo pela minha ex, e de um dia para o outro ela me ",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
940,['RF'],['AMPLIFICACAO_UNILATERAL'],"Se ele puxar assunto quer dizer que ele gosta de falar com você, mas se caso você puxa assunto, e el",0.0,0.0,1,1,0,1,1.0,1.0,1.0
955,['RF'],['AMPLIFICACAO_UNILATERAL'],"Algo gostoso, muito gostoso estava beijando pela primeira vez e foi muito bom pra mim.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
964,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Ao voltar para casa da minha mãe com 13 anos, minha irmã mais velha estava em uma vida de drogas e d",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
966,['NB'],['AMPLIFICACAO_UNILATERAL'],É acreditar num mundo melhor.,-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
1003,['LR'],['AMPLIFICACAO_UNILATERAL'],"Bem, eu não aguento mais essa ansiedade.",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
1015,['RF'],['AMPLIFICACAO_UNILATERAL'],Quando o cara tá interessado em mim as vezes eu não tô interessada no cara ou todo mundo ta interess,1.0,1.0,1,1,0,1,1.0,1.0,1.0
1018,['LR'],['AMPLIFICACAO_UNILATERAL'],Eu não sabia o que fazer!,1.0,1.0,1,1,0,1,1.0,1.0,1.0
1019,['RF'],['AMPLIFICACAO_UNILATERAL'],"Meu nome é Edvania Lemos, eu sou casada e tenho um filho de 12 anos de idade.",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
1027,['RF'],['AMPLIFICACAO_UNILATERAL'],"Acordei com Helen me olhando, sabia que ela também não estava bem, mas naquele momento era a única p",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
1045,['SVM'],['AMPLIFICACAO_UNILATERAL'],"A gente conversou e logo eu familiarizei com ela, achei que não teria coragem de contar os meus prob",1.0,1.0,1,1,0,1,1.0,1.0,1.0
1086,['RF'],['AMPLIFICACAO_UNILATERAL'],"Mas foi tranquilo. Deitei e dormi feito um bebê, das duas vezes que eu tomei.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
1115,['RF'],['AMPLIFICACAO_UNILATERAL'],"Parece que sempre sigo o caminho mais complicado, estou cansada de ser tudo tao dramático.",1.0,1.0,1,1,0,1,1.0,1.0,1.0
1124,['NB'],['AMPLIFICACAO_UNILATERAL'],"Mas, o maior deles, é o ódio.",0.0,0.0,1,1,0,1,1.0,1.0,1.0
1159,['RF'],['AMPLIFICACAO_UNILATERAL'],"Que vontade de voltar no tempo, ter você do meu lado, com seu olhar iluminado.",-1.0,-1.0,1,1,0,1,1.0,1.0,1.0
70,['SVM'],['AMPLIFICACAO_UNILATERAL'],Na minha vida amorosa tudo é uma GRANDE merda.,1.0,1.0,1,1,0,1,1.0,0.75,0.875
75,['RF'],['AMPLIFICACAO_UNILATERAL'],Você me faz bem e eu sinto que sou amada verdadeiramente.,-1.0,-1.0,1,1,0,1,0.75,1.0,0.875
88,['NB'],['AMPLIFICACAO_UNILATERAL'],"Não ouso jogar nada daquilo fora, por que é o que me resta de ti, não é?",1.0,1.0,1,1,0,1,1.0,0.75,0.875
120,['SVM'],['AMPLIFICACAO_UNILATERAL'],Resolvi cortar minha franja.,0.0,0.0,1,1,0,1,0.75,1.0,0.875
129,['SVM'],['AMPLIFICACAO_UNILATERAL'],Minha vida é um sofrimento interno e eterno.,-1.0,-1.0,1,1,0,1,0.75,1.0,0.875
131,['NB'],['AMPLIFICACAO_UNILATERAL'],"Eu te conheço como ninguém, o teu coração está aqui na minha mão, eu posso sentir os batimentos.",1.0,1.0,1,1,0,1,0.75,1.0,0.875
159,['NB'],['AMPLIFICACAO_UNILATERAL'],Porém o medo de você se distanciar de mim é maior que tudo.,-1.0,-1.0,1,1,0,1,0.75,1.0,0.875
187,['RF'],['AMPLIFICACAO_UNILATERAL'],"Até cheirar cola já pensei em fazer, na verdade foi uma coisa mais simbólica do meu desespero, sabia",-1.0,-1.0,1,1,0,1,0.75,1.0,0.875
216,['RF'],['AMPLIFICACAO_UNILATERAL'],"Me sinto segura perto dele, ele é um fofo e me faz sentir super bem, amo pegar nos seus cabelos , am",0.0,0.0,1,1,0,1,0.75,1.0,0.875
315,['RF'],['AMPLIFICACAO_UNILATERAL'],E cortou a minha franja no meio da testa e torta.,1.0,1.0,1,1,0,1,1.0,0.75,0.875
368,['LR'],['AMPLIFICACAO_UNILATERAL'],Perdão por eu não ter crescido da maneira e nem do modo que você esperava.,0.0,0.0,1,1,0,1,0.75,1.0,0.875
391,['RF'],['AMPLIFICACAO_UNILATERAL'],Gente gostaria de desabafar com vocês minha historia com minha família.,-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
405,['RF'],['AMPLIFICACAO_UNILATERAL'],"Que seja eterno enquanto dure, e que dure para sempre.",1.0,1.0,1,1,0,1,1.0,0.75,0.875
408,['NB'],['AMPLIFICACAO_UNILATERAL'],"Quando acordei ele me abraçou, me beijou me chamando de preguiçosa e falou te amo  Ele é lindo demai",-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
414,['RF'],['AMPLIFICACAO_UNILATERAL'],Aí ele disse que a gente fazia outro dia.,-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
422,['LR'],['AMPLIFICACAO_UNILATERAL'],Quando somos jovens e nos apaixonamos vemos tudo de um modo fantasioso e cheio de coisas boas e entã,1.0,1.0,1,1,0,1,1.0,0.75,0.875
425,['NB'],['AMPLIFICACAO_UNILATERAL'],Ando muito estressada ultimamente.,-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
428,['SVM'],['AMPLIFICACAO_UNILATERAL'],"O antidepressivo tem sua parcela de contribuição, mas não é só ele.",1.0,1.0,1,1,0,1,1.0,0.75,0.875
483,['RF'],['AMPLIFICACAO_UNILATERAL'],"Ele provavelmente vai falar comigo, pelo facebook.",-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
511,['LR'],['AMPLIFICACAO_UNILATERAL'],"Fui muito infantil, o pior que continuo sendo, não sou mais uma garotinha, poxa sou uma mulher, tem ",-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
517,['RF'],['AMPLIFICACAO_UNILATERAL'],Estou ansiosa a te esperar.,-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
543,['LR'],['AMPLIFICACAO_UNILATERAL'],"Conversamos sobre um futuro , mais tão presente em nós , casamento , sobre ver algumas casas , nos i",0.0,0.0,1,1,0,1,1.0,0.75,0.875
544,['RF'],['AMPLIFICACAO_UNILATERAL'],"Me desculpe, mas eu nunca serei perfeita e isso, acredite, dói mais em mim do que em você.",-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
565,['RF'],['AMPLIFICACAO_UNILATERAL'],"Entrei no banheiro e fui tirando minha roupa, olhando nos olhos dela perguntei se eu podia entrar, b",-1.0,-1.0,1,1,0,1,0.75,1.0,0.875
575,['RF'],['AMPLIFICACAO_UNILATERAL'],Nós possuímos o ingrediente básico que tudo sustentará e que tão poucos tem o privilegio de ter: o A,-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
588,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Eu decidi aceitar, porque eu estava terrível mesmo ( ainda to, mas pelo menos agora que eu entrei de",1.0,1.0,1,1,0,1,1.0,0.75,0.875
614,['RF'],['AMPLIFICACAO_UNILATERAL'],Agora estou aqui com meus cartões todos tendo que ser parcelados (vou pagar o triplo do valor por co,-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
631,['RF'],['AMPLIFICACAO_UNILATERAL'],"E assim passou mais um mês, não comia, não vivia, vegetava, e ao final do dia vomitava, a Helen se t",1.0,1.0,1,1,0,1,0.75,1.0,0.875
634,['NB'],['AMPLIFICACAO_UNILATERAL'],"Hoje cheguei lá era umas 7 horas, ele veio sorridente disse as coisas que tinha que fazer, e de apar",1.0,1.0,1,1,0,1,1.0,0.75,0.875
655,['RF'],['AMPLIFICACAO_UNILATERAL'],"O ponteiro das seis bateu, e o táxi estava a me esperar, entrei dentro de casa novamente, esperando ",1.0,1.0,1,1,0,1,1.0,0.75,0.875
692,['RF'],['AMPLIFICACAO_UNILATERAL'],Fala de uma quase adolescente (quase porque ela ainda ta se formando e tals) meu Deus.,1.0,1.0,1,1,0,1,1.0,0.75,0.875
701,['NB'],['AMPLIFICACAO_UNILATERAL'],Ultimamente meus instintos de sexo e agressividade andam muito aflorados.,1.0,1.0,1,1,0,1,1.0,0.75,0.875
765,['RF'],['AMPLIFICACAO_UNILATERAL'],"Ainda passo todos os natais de lá pra frente sozinha, e páscoas também.",1.0,1.0,1,1,0,1,0.75,1.0,0.875
778,['RF'],['AMPLIFICACAO_UNILATERAL'],"Meu namorado não parece ser tão mais velho do que eu não, mas isso me chateia, porque o amor não dep",0.0,0.0,1,1,0,1,1.0,0.75,0.875
784,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Conheci um amigo da minha irmã esses dias, ele tem 17 anos e pelo que percebi, é bem galinha, resolv",-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
798,['RF'],['AMPLIFICACAO_UNILATERAL'],"Oi querido diário, mais uma vez estou aqui me sentindo uma merda e a culpa é toda minha!",-1.0,-1.0,1,1,0,1,0.75,1.0,0.875
809,['LR'],['AMPLIFICACAO_UNILATERAL'],Tipo tudo estava muito bem muito legal,1.0,1.0,1,1,0,1,1.0,0.75,0.875
849,['SVM'],['AMPLIFICACAO_UNILATERAL'],Eu não consigo ver uma loira gostosa na minha frente que eu já me excito!,1.0,1.0,1,1,0,1,1.0,0.75,0.875
913,['RF'],['AMPLIFICACAO_UNILATERAL'],"Mas também não adianta tu querer colocar um decote, e um short enfiado no cú , garotas desse tipo só",-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
937,['RF'],['AMPLIFICACAO_UNILATERAL'],Assim que subir a Erika vai te olhar com aqueles olhos de reprovação.,-1.0,-1.0,1,1,0,1,0.75,1.0,0.875
969,['RF'],['AMPLIFICACAO_UNILATERAL'],E deixar alguém feliz vale mais do que saber da minha vida.,1.0,1.0,1,1,0,1,1.0,0.75,0.875
979,['RF'],['AMPLIFICACAO_UNILATERAL'],Mas tem hora que parece que vou explodir de tanto amor.,0.0,0.0,1,1,0,1,0.75,1.0,0.875
981,['RF'],['AMPLIFICACAO_UNILATERAL'],O pensamento ' eu quero me matar' aparece com muita frequência.,1.0,1.0,1,1,0,1,1.0,0.75,0.875
984,['RF'],['AMPLIFICACAO_UNILATERAL'],"Depois de um tempo, deitamos no sofá (já era de tarde) pois ele queria ver o tal jogo que ia passar ",0.0,0.0,1,1,0,1,1.0,0.75,0.875
994,['RF'],['AMPLIFICACAO_UNILATERAL'],"Pois é com ele que eu respiro, que eu sonho, e nele que guardo minhas alegrias.",1.0,1.0,1,1,0,1,1.0,0.75,0.875
995,['RF'],['AMPLIFICACAO_UNILATERAL'],Talvez do jeito que eu e minhas amigas fazemos esteja errado porém parece ser real.,1.0,1.0,1,1,0,1,1.0,0.75,0.875
996,['RF'],['AMPLIFICACAO_UNILATERAL'],"Confesso que fiquei muito chateada com isso, pois eu nunca deixei de lembrar dele nesses 10 meses de",1.0,1.0,1,1,0,1,1.0,0.75,0.875
1009,['RF'],['AMPLIFICACAO_UNILATERAL'],Foi um susto para muita gente.,-1.0,-1.0,1,1,0,1,1.0,0.75,0.875
1037,['LR'],['AMPLIFICACAO_UNILATERAL'],"Dentro desse tempo(que não é curto), tive momentos bons e ruins(mais ruins) e parece que não consigo",1.0,1.0,1,1,0,1,1.0,0.75,0.875
1047,['NB'],['AMPLIFICACAO_UNILATERAL'],"Zootecnistas são profissionais responsáveis pelo estudo e controle da reprodução, aprimoramento gené",1.0,1.0,1,1,0,1,1.0,0.75,0.875
1061,['RF'],['AMPLIFICACAO_UNILATERAL'],"Quando o sangue esvair do seu corpo, será meu amor indo junto de ti.",1.0,1.0,1,1,0,1,1.0,0.75,0.875
1068,['RF'],['AMPLIFICACAO_UNILATERAL'],Senti um choque e um calor pelo corpo todo por essa situação inusitada.,1.0,1.0,1,1,0,1,1.0,0.75,0.875
1083,['SVM'],['AMPLIFICACAO_UNILATERAL'],"Sorte que ELE (namorado) me ligou , o tempo passou bem rápido, conversamos a beça , estamos bem agor",1.0,1.0,1,1,0,1,1.0,0.75,0.875
