modelo,fold,frase_id,frase,real_masculino,real_feminino,pred_masculino,pred_feminino,concordancia_real,concordancia_pred
SVM,1,1205,Ele só está fazendo isso porque não aguenta mais a mãe dele e que quando eles brigaram ele pegou tod,1,1,1,0,1,0
SVM,2,1,"Confesso que aquilo me dava um prazer quase que desconhecido, era uma delicia sentir nossas línguas ",-1,-1,1,1,1,1
SVM,2,3,"Ela me fala coisas e depois diz que não falou, me chama de mentirosa.",1,1,1,0,1,0
SVM,2,13,"Consegui a ajuda de uma pessoa para alugar uma casa, comprar moveis, estar fazendo faculdade e ter u",-1,0,-1,-1,0,1
SVM,2,19,"Agora eu simplesmente não reclamo de nada, fico quieto guardando isso tudo dentro de mim.",0,0,-1,-1,1,1
SVM,2,22,Pois amigos também dizem EU TE AMO!,0,0,1,0,1,0
SVM,2,25,"Bom como meu ultimo post foi em agosto , de lá pra cá aconteceram muitas coisas e esse tempo todinho",0,0,1,0,1,0
SVM,2,31,Ainda mais que tudo que tá acontecendo ultimamente está me levando pra perto dele.,1,0,1,0,0,0
SVM,2,35,"Penso que estou em seus braços, encolhida e tímida, apaixonada e realizada.",-1,1,1,-1,0,0
SVM,2,42,Quero logo o seu abraço forte.,1,1,1,1,1,1
SVM,2,44,"Nesse momento estou ocupada nas tarefas que o dia me exige, sem transtornos fora de hora.",1,1,1,1,1,1
SVM,2,51,Por que eu me sinto tão mal e negativa?,0,0,-1,1,1,0
SVM,2,55,"Em casa as coisas vão de mal a pior, a situação do meu irmão e da minha cunhada se arrasta, causando",-1,-1,1,0,1,0
SVM,2,56,Conheci um novo amor estamos juntos a 3 anos e não vivemos uma linda historia de cinemas mas nos ama,0,-1,1,0,0,0
SVM,2,62,"Ai ele começou a tentar brincar com a minha íntima, tentava por cima do short.",-1,-1,1,0,1,0
SVM,2,64,"Meu nome é Marcelo, tenho 16 anos, faço 17 agora no final do ano, sou muito legal, querido e procuro",0,0,-1,-1,1,1
SVM,2,68,"E pode ter certeza, mãe, vou lhe dá muito orgulho.",0,0,1,1,1,1
SVM,2,79,"Dai minha mãe foi pra casa e eu fui pro curso com meu namorado e nossa amiga, quando eu cheguei mãe ",-1,-1,-1,-1,1,1
SVM,2,82,Nossa hoje estou com vergonha e muito mais muito ODIO de mim.,-1,-1,1,1,1,1
SVM,2,89,"Esperei tanto tempo para chegar a esse ponto, eu não sei mais o que fazer, tenho medo de perder sua ",0,0,-1,-1,1,1
SVM,2,98,"Você sabia que o menino que mais vai te dar valor é aquele que não consegue chegar em você, aquele q",1,1,-1,-1,1,1
SVM,2,111,"Joguei os móveis, os pôsteres, a cor, joguei fora tudo aquilo que não precisava.",1,1,0,-1,1,0
SVM,2,112,Hoje acordei e ela nem se quer me olhou.,-1,-1,-1,-1,1,1
SVM,2,113,Não vai ser difícil para mim escrever esse guia.,1,0,1,0,0,0
SVM,2,119,Depois ela me abraçou e disse que todos nós temos nosso tempo de vida e que ninguém pode saber o seu,0,0,1,1,1,1
SVM,2,123,"Possa ser que o que disse não faça a mínima importância, pois você começou um novo relacionamento a ",1,0,0,-1,0,0
SVM,2,124,"Alias ninguém nunca se importou em ao menos saber se eu estava bem, ou se estava precisando de ajuda",-1,-1,-1,-1,1,1
SVM,2,130,O irmão mais velho entregou o material e foi para a cidade.,0,0,1,1,1,1
SVM,2,146,"Perto da nossa escola tem um posto de saudade e eu pedi para ele ir lá e pegar camisinha para mim, p",1,1,-1,-1,1,1
SVM,2,148,Eu ouvi tudo e fiquei muito orgulhosa de mim mesma!,1,1,-1,-1,1,1
SVM,2,149,"Horas foram passando, fomos pra sala de vídeo, era aula de educação de física, que droga!",-1,0,-1,-1,0,1
SVM,2,162,"Ás vezes parece que eu não sinto nada por ele, quando a gente briga.",-1,0,0,0,0,1
SVM,2,164,"Então, resolvem fazer um pacto, o pacto da cinderela, onde prometem umas ás outras que vão fazer tud",0,0,-1,-1,1,1
SVM,2,167,Mal começamos e os problemas financeiros começaram.,-1,-1,1,1,1,1
SVM,2,170,"Acordei como de costume as 6 e 20 para ir ao colégio, me arrumei, e fui.",0,0,-1,-1,1,1
SVM,2,173,"Mas tudo bem, agora eu percebi que nunca precisei de você para nada pois até quando eu sentia falta ",1,-1,1,0,0,0
SVM,2,177,Eu gosto muito dela e sei que ela me ama.,1,1,-1,-1,1,1
SVM,2,191,"Enquanto o garoto tímido passa horas ensaiando alguma coisa pra dizer quando lhe ver, e fica lembran",1,1,-1,-1,1,1
SVM,2,193,"Pior que só tem ele lá no horário que vou, e eu fico sem graça com isso né?",1,1,0,-1,1,0
SVM,2,194,"Depois desta experiência, toda vez ela queria que eu fosse um homem na cama, e logo comecei a questi",1,0,1,1,0,1
SVM,2,200,Tinha um lá O diário de Biloca é um livrinho pequeno e curto.,1,1,-1,-1,1,1
SVM,2,202,Foi um presente dos céus.,-1,1,1,1,0,1
SVM,2,209,Presta atenção nas músicas que escuto e nas coisas que eu posto.,-1,-1,-1,-1,1,1
SVM,2,210,Amor platônico que me enche a alma.,1,1,1,0,1,0
SVM,2,212,"Eu peço a Deus que me de paciência, porque tudo é uma fase.",-1,-1,1,1,1,1
SVM,2,213,"Fico em cima dele, faço cavalgada, digo que paguei essa porra de motel durante uma hora e meia e que",1,-1,1,0,0,0
SVM,2,215,Procurei como nunca.,1,1,1,-1,1,0
SVM,2,216,"Me sinto segura perto dele, ele é um fofo e me faz sentir super bem, amo pegar nos seus cabelos , am",0,0,-1,-1,1,1
SVM,2,217,"Agora eu sou sustentada por memórias, sabia?",1,1,-1,-1,1,1
SVM,2,219,"Estou aqui postando isso, sei nem pra quer serve mas vamos lá né .",1,-1,-1,-1,0,1
SVM,2,221,"Não consigo, a minha vida acabou, não sei o que fazer.",-1,-1,1,-1,1,0
SVM,2,232,"Tipo, semana passada eu fiz o cabelo dela, pois eu faço curso de cabeleireiro, então tenho que trein",1,1,-1,-1,1,1
SVM,2,239,Não fiquei surpresa e nada demais.,1,1,-1,0,1,0
SVM,2,240,"Já esqueço totalmente de onde estou, e deixo de me importar com as pessoas ao redor, quando estou co",0,0,-1,-1,1,1
SVM,2,245,"QUE VOCÊ TRAGA CONSIGO,O AMOR , A SABEDORIA , A PAZ , A CALMA E O ESPIRITO DE JUSTIÇA.",1,1,-1,0,1,0
SVM,2,251,"O importante é tentarmos, ao longo das nossas vidas, termos sempre algum anjo com o qual possamos co",1,-1,0,1,0,0
SVM,2,254,"Entregando-nos demais, acreditando e sempre sofremos com isso.",0,-1,1,1,0,1
SVM,2,256,Coisas materiais podem ser jogadas fora.,-1,-1,1,-1,1,0
SVM,2,263,Hoje fui dormir 9h da manhã porque eu tinha ido dormir na casa do meu namorado sem meus pais saberem,1,0,1,1,0,1
SVM,2,275,"Pode achar que eu sou maluca, eu gostei de um garoto que conheci na internet.",-1,-1,0,0,1,1
SVM,2,277,Tudo que é diferente incomoda o igual.,-1,-1,1,-1,1,0
SVM,2,292,"A senhora ainda brincava, fazia a gente sorrir e sempre que alguém dizia, como vai dona Maria?",-1,-1,0,0,1,1
SVM,2,296,Hoje eu acordei e vi seu lado da cama vazio.,-1,-1,-1,0,1,0
SVM,2,299,Começamos a conversa e estava tudo certo ate que ele falou que ia voltar só para ver se eles deixam ,1,1,-1,0,1,0
SVM,2,302,Minhas amigas descobriram por que me pegaram a força e tiraram meu casaco pra ver o que eu tanto esc,1,1,-1,0,1,0
SVM,2,313,"Fiquei meio constrangida, mas valeu a pena.",0,-1,-1,-1,0,1
SVM,2,317,"Achei uma solução, ou melhor, na minha cabeça era a única solução.",1,1,-1,-1,1,1
SVM,2,320,"Mesmo assim continuo cometendo os mesmos erros, como se alguma coisa me puxasse, para o fundo do poç",0,0,1,1,1,1
SVM,2,326,Os amigos dele começaram a me odiar porque ele só queria ficar comigo.,1,1,0,0,1,1
SVM,2,327,Fui olhar o celular como de costume e vi lá uma mensagem.,0,-1,1,0,0,0
SVM,2,329,"De noites perfeitas de amor, você me fez ver o que é realmente o amor.",1,1,-1,0,1,0
SVM,2,338,Eu estou chateada com tudo que esta acontecendo comigo.,0,1,-1,-1,0,1
SVM,2,346,"Sei la, é uma relação estranha.",-1,-1,1,1,1,1
SVM,2,348,"Em quantos motivos eu já pensei para ser a razão do meu sofrimento, e até hoje eu não havia encontra",0,0,-1,0,1,0
SVM,2,350,"Alguns esbarram na gente numa esquina qualquer, sem avisar e nos dão carinhos reais, sorrisos reais,",-1,-1,-1,-1,1,1
SVM,2,357,"E quando aquela pessoa chega perto à gente estremece a mão soa, o coração acelera, o nosso mundo fic",1,1,-1,-1,1,1
SVM,2,358,"Comecei a sentir uma estranha, excitação interna, não exatamente por ele, mas pela situação.",1,1,1,1,1,1
SVM,2,360,Sempre perdeu o controle e usou de maldade demoníaca nas surras que me dava.,-1,-1,-1,-1,1,1
SVM,2,364,"Pedi então minha mãe para deixa agente ir ao cinema, ela deixou, cortamos o bolo e fomos para o cine",1,0,-1,1,0,0
SVM,2,369,"No entanto, estar sozinho é absolutamente o oposto de estar com alguém.",-1,-1,0,0,1,1
SVM,2,374,Não to aguentando mais segurar isso comigo.,0,0,-1,-1,1,1
SVM,2,376,"Diz ele que levantou antes de mim, e ficou beijando meu rosto, e eu nem mexia de tanto sono.",-1,-1,1,0,1,0
SVM,2,377,"Pois essa nossa amizade merece mais que palavras, merecia ser contada ao mundo, para que assim todos",1,0,1,-1,0,0
SVM,2,380,"Minha mãe ligava falando um monte, que eu era uma irresponsável e que as coisas não poderiam ficar a",-1,-1,-1,-1,1,1
SVM,2,385,"Aí ele me abraçou, me beijou e a gente ficou enrolando e conversando um pouco e depois dormimos.",1,1,-1,-1,1,1
SVM,2,386,Tenho tantos pecados que teria que nascer duas vezes para pedir perdão a Deus e me arrepender de tod,1,1,1,1,1,1
SVM,2,392,Não sabe como me dói quando você me desmerece e me humilha na frente de quem quer que seja.,0,-1,-1,1,0,0
SVM,2,396,"Meu tio estava voltando do Paraná de onde minha tia que me criou morava, pediu para conversar comigo",1,1,0,0,1,1
SVM,2,398,"Nem tudo deu tão errado como tá dando agora, mas eu AINDA acredito que esse ano vai ser bom.",-1,-1,1,1,1,1
SVM,2,404,"Quando encontrar alguém e esse alguém fizer seu coração parar de funcionar por alguns segundos, pres",-1,-1,1,-1,1,0
SVM,2,405,"Que seja eterno enquanto dure, e que dure para sempre.",1,1,-1,-1,1,1
SVM,2,406,"Ela não se importa de ouvir as suas reclamações amorosas, por mais que doa muito, ela sempre estará ",1,1,-1,-1,1,1
SVM,2,409,"Sempre gostei de admirar o céu, de olhar as estrelas, entender o mistério que há lá em cima e quando",1,1,1,1,1,1
SVM,2,411,Mas ela é muito especial ela é a minha melhor amiga.,-1,-1,1,1,1,1
SVM,2,412,"Não quero ficar uma baleia, ja to gorda demais !",1,1,-1,-1,1,1
SVM,2,414,Aí ele disse que a gente fazia outro dia.,-1,-1,-1,-1,1,1
SVM,2,422,Quando somos jovens e nos apaixonamos vemos tudo de um modo fantasioso e cheio de coisas boas e entã,1,1,1,1,1,1
SVM,2,425,Ando muito estressada ultimamente.,-1,-1,1,1,1,1
SVM,2,441,"Nós fomos avaliar a música que era aquela música da Legião Urbana, Pais e Filhos, nossa super amo es",1,1,1,1,1,1
SVM,2,442,Começamos com um beijo daqueles super envolvente.,1,0,-1,0,0,0
SVM,2,445,"Entregamo-nos nosso coração, o orgulho e todo nosso amor.",1,0,-1,0,0,0
SVM,2,453,"Quando estamos apaixonadas, dentro de nós a uma confusão de sentimentos que ficamos perdidos.",-1,-1,0,0,1,1
SVM,2,459,Finalmente de férias.,0,0,1,1,1,1
SVM,2,463,"Mas uma coisa é certa, te amo muito e mesmo querendo te esquecer, te amo cada vez mais, hoje mais do",1,1,0,1,1,0
SVM,2,465,"Eu nem lembro direito como te conheci mais sei que foi o melhor dia da minha vida, você pra mim e ma",-1,-1,1,1,1,1
SVM,2,469,Quando a bibliotecária foi entregar o livro quase morre de vergonha por ter pego aquele livro.,1,1,1,1,1,1
SVM,2,471,Ano passado conheci um menino fiquei com ele.,0,0,0,-1,1,0
SVM,2,483,"Ele provavelmente vai falar comigo, pelo facebook.",-1,-1,-1,-1,1,1
SVM,2,484,"Há 5 anos perdi meu motivo, minha esperança, perdi minha vontade de viver.",0,0,1,1,1,1
SVM,2,491,"Lembro do sorriso que você abria quando me via, das explicações que você dava quando não conseguia t",1,1,1,0,1,0
SVM,2,495,"Você realmente foi muito amigo construindo esta ponte mesmo depois do que eu lhe disse, de repente, ",1,1,0,1,1,0
SVM,2,496,"Ultimamente brigo com a minha mãe TODOS os dias, agente briga por tudo, ontem mesmo estava brigando ",1,1,-1,-1,1,1
SVM,2,497,"A história fala de três amigas gordinhas, que um dia , se cansam de ser como são, se cansam de ver o",-1,-1,-1,-1,1,1
SVM,2,504,Minha família nunca ligou para o que acontece ou deixa de acontecer comigo.,0,1,-1,-1,0,1
SVM,2,509,Não posso me prender a amigos que sei que não estarão comigo como dizem que vão.,1,1,-1,-1,1,1
SVM,2,511,"Fui muito infantil, o pior que continuo sendo, não sou mais uma garotinha, poxa sou uma mulher, tem ",-1,-1,-1,-1,1,1
SVM,2,512,"Eu sou uma das únicas patricinhas de respeito, que curtem ler e que não são exemplos de putas.",-1,-1,-1,0,1,0
SVM,2,514,Ninguém nunca se importou comigo.,-1,-1,-1,1,1,0
SVM,2,516,"Agora você deve saber o porque eu não suporto suas namoradinhas, porque elas sempre estavam com o ga",1,1,0,0,1,1
SVM,2,523,"Se precisar, me procure; se sentir saudades, ligue; se estiver com algum problema, conte comigo; e s",1,1,-1,-1,1,1
SVM,2,524,"Meu pai preferiu minha madrasta a mim (apesar de eu já ter me acostumado com isso, tinha sido a prim",1,1,1,1,1,1
SVM,2,525,"Espero que o tempo passe , espero que a semana acabe , pra que eu possa te ver de novo !",-1,-1,1,1,1,1
SVM,2,528,"Encontrei o blog da Crisanne Braga, uma ótima terapeuta holística daqui da cidade, li algumas matéri",0,0,-1,-1,1,1
SVM,2,535,"Um lugar com paz, com alegria.",-1,-1,0,1,1,0
SVM,2,543,"Conversamos sobre um futuro , mais tão presente em nós , casamento , sobre ver algumas casas , nos i",0,0,1,1,1,1
SVM,2,548,"Boa parte dos que ameaçam fazer, não fazem, mas se você está pensando, eu tenho um relato a dar.",0,0,1,0,1,0
SVM,2,551,"Não quero que me juguem, me xinguem ou coisa parecida quero apenas que me compreendam!",0,0,1,1,1,1
SVM,2,552,"Eu ja estou mocinha ja percebo quando os garotos reparam nas meninas de peito e bunda grande, quase ",1,1,-1,1,1,0
SVM,2,559,Ate que nesse mês de outubro ela me mandou um convite no facebook e eu adicionei ela.,1,1,1,1,1,1
SVM,2,561,"Os milagres existem pois não reconstruíram Hiroshima das lágrimas, do sangue, da solidão, agora é um",-1,-1,1,-1,1,0
SVM,2,564,"Não sei como foi possível, mas chorei seis horas sem parar.",0,0,1,1,1,1
SVM,2,569,"Quando eu era criança, acreditava que as estrelas eram os olhos de Deus, que piscavam de vez em quan",-1,-1,1,1,1,1
SVM,2,575,Nós possuímos o ingrediente básico que tudo sustentará e que tão poucos tem o privilegio de ter: o A,-1,-1,1,1,1,1
SVM,2,581,"Fui no médico e ele disse que todas essas dores q eu to sentindo são causadas por nervosismo, e como",0,-1,-1,-1,0,1
SVM,2,582,Bom meu primeiro dia de aula ja começou com dois professores novos.,-1,-1,1,1,1,1
SVM,2,595,"Vendo aquelas malas todas arrumadas, me dei conta do que estava fazendo e que realmente era uma louc",-1,-1,-1,-1,1,1
SVM,2,597,"Ai a chorona aqui passou a noite chorando, até ficar de olhos inchados.",1,1,-1,-1,1,1
SVM,2,600,"Fico feliz por isso, porque fomos feitos para brilhar.",-1,-1,1,1,1,1
SVM,2,602,"Eu disse a ela que isso não faz diferença pra mim, mas sinto que ela não apoia meu namoro.",-1,-1,-1,-1,1,1
SVM,2,608,"Ao me penetrar foi intenso, foi prazeroso.",1,0,1,-1,0,0
SVM,2,610,"Continuo amando assistir desenhos, preferindo ficar a noite toda no computador e sem me importar com",-1,-1,1,0,1,0
SVM,2,613,"Não vem falar alto comigo não, porque ninguém fala alto comigo.",1,1,-1,-1,1,1
SVM,2,621,Na vida precisamos contar com o apoio daquela pessoa que escolhemos para partilhar de todos os nosso,1,0,1,1,0,1
SVM,2,626,Agradecemos cada vez mais as sugestões enviadas e estamos trabalhando por um diário cada vez melhor!,-1,-1,-1,-1,1,1
SVM,2,629,"Estava tudo normal , eu estava ansiosa em vê-lo , fui pra casa dele depois do trabalho , tomei um ba",-1,-1,-1,-1,1,1
SVM,2,645,"Quem eu mais esperei que fosse lembrar, não lembrou.",1,1,1,1,1,1
SVM,2,647,"Por que não sou bonita, por que sou uma tonta, porque não sou do jeito que minha mãe quer que eu sej",1,1,-1,-1,1,1
SVM,2,658,"Eles foram maravilhosos comigo, me apoiaram e me ajudaram em tudo.",1,1,1,-1,1,0
SVM,2,670,TODA VEZ QUE MEU CUNHADO VEM EM CASA ELE DÁ UM GEITO DE FICAR SOZINHO COMIGO.,1,1,1,1,1,1
SVM,2,671,"Não estou nem ai em parecer ser o bom filho, sendo que você é uma péssima mãe.",0,-1,-1,-1,0,1
SVM,2,674,"Tá no coração e na alma, e sei que você olha por mim, pequeno.",-1,-1,1,1,1,1
SVM,2,676,"Agora depois de três anos me vejo em frente ao lavabo, não fiz nenhum tipo de força simplesmente vom",-1,-1,-1,-1,1,1
SVM,2,695,"Estou sempre disponível para ajudar meus amigos, meus verdadeiros amigos e a quem precisar.",1,0,1,0,0,0
SVM,2,696,"Eu e meu medo de tomar remédios novos, com medo de me dar alguma reação colateral ou algo do gênero.",1,1,1,1,1,1
SVM,2,704,Fico pensando o que eles estão esperando para se separar e acabar logo de vez com esse sofrimento.,-1,-1,-1,-1,1,1
SVM,2,722,Eu fiquei POSSESSA!,-1,-1,0,0,1,1
SVM,2,735,Ele me confidencia que você foi a boca que ele mais gostou de beijar.,-1,-1,1,0,1,0
SVM,2,737,Mas não foi o que aconteceu e hoje em dia nem amigos somos mais uma amizade de mais de cinco anos ac,-1,-1,1,-1,1,0
SVM,2,743,"E meu namorado estava de bermuda jeans, uma polo, e um tênis da oakley que o pé esquerdo esta sem ca",0,0,1,1,1,1
SVM,2,744,A minha mãe disse que estou muito rebelde!,-1,-1,-1,-1,1,1
SVM,2,745,"Aí ela veio dizendo que estava horrível, que eu não sabia fazer nada direito, que meu curso não vale",-1,-1,-1,-1,1,1
SVM,2,748,É muito bom ter uma pessoa que você ama ao lado.,0,0,1,1,1,1
SVM,2,755,"E foi assim até 5 da manhã, quando eu finalmente resolvi ir dormir.",-1,-1,1,1,1,1
SVM,2,758,"Pois bem, eu vi ele, ele me viu, mas não falou comigo.",-1,-1,0,0,1,1
SVM,2,760,"Então resolvi procurar no Google alguma clinica que fazia terapia de vidas passadas em Goiânia, até ",-1,-1,-1,1,1,0
SVM,2,762,"Você foi simplesmente roubado de mim, não é?",1,1,-1,-1,1,1
SVM,2,778,"Meu namorado não parece ser tão mais velho do que eu não, mas isso me chateia, porque o amor não dep",0,0,1,1,1,1
SVM,2,780,"E conseguem, emagrecem e tornam-se mulheres com um peso perfeitamente normal, e muito mais bonitas!",0,0,1,1,1,1
SVM,2,795,"Ah! Meu bem, você é a minha metade.",1,1,0,0,1,1
SVM,2,797,"Cheguei no trabalho hoje tão desanimada, vejo tanta coisa pra fazer mas não tenho estímulo, fico rev",-1,-1,0,0,1,1
SVM,2,807,"Esses sentimentos começaram quando tinha 14 anos(eu acho), não sei o que deu de errado na minha vida",0,0,1,1,1,1
SVM,2,816,"Nunca me arrumei tão rápido, ainda bem que moro a uns cinco minutos de carro pro meu trabalho.",1,1,1,1,1,1
SVM,2,819,"Por um lado vai ser bom porque não vou ter que escutar minha mãe gritando no trânsito, o que ja ajud",-1,-1,1,1,1,1
SVM,2,822,Só sei que ontem eu sonhei com ele e quando estou com ele me esqueço de tudo que está em volta de mi,0,0,1,1,1,1
SVM,2,826,"Sou muito frienta, quando eu estava na minha cama, eu peguei 3 cobertas e estava de blusa de frio.",-1,-1,-1,-1,1,1
SVM,2,828,O que você semeia você certamente colherá.,1,1,1,-1,1,0
SVM,2,831,"Eu era uma criança muito tímida, me lembro que a turma inteira fazia bagunça e eu ficava ali no cant",1,1,1,0,1,0
SVM,2,839,"As mãos envolvendo-os enquanto a boca não para de lambê-los como se fosse sorvete, porque quase derr",-1,-1,1,1,1,1
SVM,2,847,"Odeio sentir preguiça, fico me culpando por não aproveitar o mundo quando fico sem fazer nada, mas n",1,1,-1,1,1,0
SVM,2,857,"Ele, como eu previa, não tinha camisinha, e eu me recusei a transar daquele jeito.",1,1,-1,-1,1,1
SVM,2,877,O sexo já não era tão bom e meu esposo ficava muito calado e quieto comigo.,-1,0,-1,1,0,0
SVM,2,881,"Não que eu me considere uma imortal, para mim, todos tem o mesmo destino.",0,0,1,-1,1,0
SVM,2,882,"sintomas que eu sempre sofri como timidez, depressão, isolamento, mediunidade mal orientada, brigas ",0,-1,-1,0,0,0
SVM,2,887,"Brincar de acampamento na casa do meu avô , e das comidas estranhas que ele fazia !",-1,-1,1,1,1,1
SVM,2,890,"Sou como o rio que corre em busca de algo, mas não sabe o que, e nem quando vai chegar.",-1,1,-1,0,0,0
SVM,2,894,"Quando ele me virou, me beijou tanto que começamos a gozar juntos.",0,0,1,0,1,0
